SELECT COUNT(*) FROM singer;
SELECT b.name, b.date FROM battle b JOIN ship s ON b.id = s.lost_in_battle WHERE s.name IN ('Lettice', 'HMS Atalanta');
SELECT b.name, b.result, b.bulgarian_commander FROM battle b LEFT JOIN ship s ON b.id = s."lost_in_battle" AND s.location = 'English Channel' WHERE s."lost_in_battle" IS NULL;
SELECT "note" FROM "death" WHERE "note" LIKE '%East%';
SELECT line1, line2 FROM Addresses;
SELECT address_line1, address_line2 FROM Addresses;
SELECT COUNT(DISTINCT `student_course_id`) FROM Transcript_Contents;
SELECT COUNT(*) FROM Transcript_Contents;
SELECT `description` FROM Courses WHERE `course_id` = 'MathCourseID'; -- Replace MathCourseID with the actual ID of the math course if known.
SELECT description FROM Courses WHERE subject = 'Math';
SELECT;
INSERT INTO Locations (`location_id`, `zip_code`, `address`) VALUES (..., ..., 'Port Chelsea');
SELECT d.department_name, d.department_id, COUNT(c.course_id) FROM Departments d JOIN Courses c ON d.department_id = c.department_id JOIN Transcript_Contents t ON c.course_id = t.student_course_id GROUP BY d.department_name, d.department_id ORDER BY COUNT(c.course_id) DESC LIMIT 1;
SELECT d.department_id, d.name, COUNT(d.degree_id) FROM Departments d JOIN Degrees deg ON d.department_id = deg.department_id GROUP BY d.department_id, d.name ORDER BY COUNT(d.degree_id) DESC LIMIT 1;
SELECT COUNT(DISTINCT dept_id) FROM Courses;
SELECT COUNT(DISTINCT department_name) FROM Departments;
SELECT COUNT(DISTINCT course_name) FROM Courses;
SELECT COUNT(DISTINCT degree_name) FROM Degrees;
SELECT COUNT(DISTINCT d.degree_type) FROM Degrees d JOIN Courses c ON d.course_id = c.course_id WHERE c.department = 'Engineering';
SELECT COUNT(DISTINCT degree) FROM Courses WHERE department = 'Engineering';
SELECT Sections.section_id, Courses.course_name, Courses.description FROM Sections INNER JOIN Courses ON Sections.course_id = Courses.course_id;
SELECT name, description FROM Sections;
SELECT c.course_id, c.name FROM Courses c JOIN Sections s ON c.course_id = s.course_id GROUP BY c.course_id HAVING COUNT(s.section_id) <= 2;
SELECT cs.course_id FROM Course_Sections cs GROUP BY cs.course_id HAVING COUNT(cs.section_id) < 2;
SELECT section_name FROM Sections ORDER BY section_name DESC;
SELECT DISTINCT section_name FROM Sections ORDER BY section_name DESC;
SELECT student_course_id FROM Transcript_Contents;
SELECT t.transcript_id, t.transcript_date, COUNT(tc.student_course_id) FROM Transcripts t JOIN Transcript_Contents tc ON t.transcript_id = tc.transcript_id GROUP BY DATE_FORMAT(t.transcript_date, '%Y-%m') -- Assuming the date represents a semester or term ORDER BY COUNT(tc.student_course_id) DESC LIMIT 1;
SELECT description FROM Departments WHERE department_name LIKE '%computer%';
SELECT DISTINCT c.department_id FROM Courses c WHERE c.course_name LIKE '%computer%';
SELECT s.first_name, s.middle_name, s.last_name, s.student_id FROM Students s JOIN Transcript_Contents tc ON s.student_id = tc.student_course_id GROUP BY s.student_id HAVING COUNT(DISTINCT tc.transcript_id) >= 2;
SELECT DISTINCT se1.student_id FROM Student_Enrollments se1 JOIN Student_Enrollments se2 ON se1.student_id = se2.student_id AND se1.course_id <> se2.course_id;
SELECT s.first_name, s.middle_name, s.last_name FROM Students s JOIN Transcript_Contents tc ON s.student_id = tc.student_course_id WHERE tc.transcript_id IN ( SELECT transcript_id FROM Transcripts WHERE other_details LIKE '%Bachelor%' );
SELECT s.first_name, s.middle_name, s.last_name FROM Students s JOIN Enrollments e ON s.student_id = e.student_id JOIN Programs p ON e.program_id = p.program_id WHERE p.degree_level = 'Bachelor's';
SELECT c.program_id, COUNT(tc.student_course_id) FROM Transcript_Contents tc JOIN Courses c ON tc.student_course_id = c.course_id GROUP BY c.program_id ORDER BY COUNT(tc.student_course_id) DESC LIMIT 1;
SELECT DS.name, COUNT(SC.student_course_id) FROM Student_Courses SC JOIN Degree_Summary DS ON SC.degree_summary_id = DS.degree_summary_id GROUP BY DS.name ORDER BY COUNT(SC.student_course_id) DESC LIMIT 1;
SELECT t.transcript_id, COUNT(DISTINCT tc.student_course_id) FROM Transcript_Contents tc JOIN Transcripts t ON tc.transcript_id = t.transcript_id GROUP BY t.transcript_id ORDER BY COUNT(DISTINCT tc.student_course_id) DESC LIMIT 1;
SELECT d.degree_id, d.summary, COUNT(DISTINCT sc.student_id) FROM Transcript_Contents tc JOIN Student_Courses sc ON tc.student_course_id = sc.student_course_id JOIN Degree d ON sc.degree_id = d.degree_id GROUP BY d.degree_id, d.summary ORDER BY COUNT(DISTINCT sc.student_id) DESC LIMIT 1;
SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(tc.transcript_id) FROM Students s JOIN Transcript_Contents tc ON s.student_id = tc.student_course_id GROUP BY s.student_id ORDER BY SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(tc.transcript_id) DESC LIMIT 1;
SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(tc.transcript_id) FROM Students s JOIN Transcript_Contents tc ON s.student_id = tc.student_course_id GROUP BY s.student_id ORDER BY SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(tc.transcript_id) DESC LIMIT 1;
SELECT t.transcript_id, t.transcript_date FROM Transcripts t WHERE t.transcript_id NOT IN (SELECT tc.transcript_id FROM Transcript_Contents tc) ORDER BY t.transcript_id;
SELECT t.transcript_id, t.transcript_date FROM Transcripts t LEFT JOIN Transcript_Contents tc ON t.transcript_id = tc.transcript_id WHERE tc.student_course_id IS NULL;
SELECT DISTINCT c.course_name FROM Courses c JOIN Transcript_Contents tc ON c.course_id = tc.student_course_id ORDER BY c.course_name;
SELECT DISTINCT c.course_name FROM Courses c JOIN Transcript_Contents tc ON c.course_id = tc.student_course_id;
SELECT c.course_name FROM Courses c JOIN Transcripts t ON c.transcript_id = t.transcript_id GROUP BY c.course_name ORDER BY COUNT(t.transcript_id) DESC LIMIT 1;
SELECT C.course_name FROM Courses C JOIN Transcript_Contents TC ON C.course_id = TC.student_course_id GROUP BY C.course_name ORDER BY COUNT(DISTINCT TC.transcript_id) DESC LIMIT 1;
SELECT DISTINCT s.last_name FROM Students s JOIN Addresses a ON s.address_id = a.address_id LEFT JOIN Student_Courses sc ON s.student_id = sc.student_course_id WHERE a.state = 'NC' AND sc.student_course_id IS NULL;
SELECT DISTINCT s.last_name FROM Students s JOIN Addresses a ON s.address_id = a.address_id LEFT JOIN Student_Courses sc ON s.student_id = sc.student_id WHERE a.state = 'North Carolina' AND sc.student_course_id IS NULL;
SELECT T.transcript_date, T.transcript_id FROM Transcripts T JOIN Transcript_Contents TC ON T.transcript_id = TC.transcript_id GROUP BY T.transcript_id HAVING COUNT(TC.student_course_id) >= 2;
SELECT t.transcript_date, t.transcript_id FROM Transcripts t JOIN Transcript_Contents tc ON t.transcript_id = tc.transcript_id GROUP BY t.transcript_id HAVING COUNT(tc.student_course_id) >= 2;
SELECT phone_number FROM People WHERE first_name = 'Timmothy' AND last_name = 'Ward';
SELECT s.mobile_number FROM Students s JOIN Transcript_Contents tc ON s.student_id = tc.student_course_id WHERE s.first_name = 'Timmothy' AND s.last_name = 'Ward';
SELECT;
SELECT s.first_name, s.middle_name, s.last_name FROM Students s JOIN Student_Courses sc ON s.student_id = sc.student_id WHERE sc.student_course_id = 0;
SELECT s.first_name, s.middle_name, s.last_name FROM Students s JOIN Transcripts t ON s.student_id = t.transcript_id ORDER BY t.transcript_date ASC LIMIT 1;
CREATE TABLE Students ( student_id INT PRIMARY KEY, first_name VARCHAR(255), middle_name VARCHAR(255), last_name VARCHAR(255), -- other fields as necessary );
SELECT s.first_name FROM Students s JOIN Addresses ca ON s.current_address = ca.address_id JOIN Addresses pa ON s.permanent_address = pa.address_id WHERE ca.address <> pa.address;
SELECT s.first_name FROM Students s JOIN Addresses a1 ON s.permanent_address_id = a1.address_id JOIN Addresses a2 ON s.current_address_id = a2.address_id WHERE a1.street_address <> a2.street_address OR a1.city <> a2.city OR a1.state <> a2.state OR a1.zipcode <> a2.zipcode;
SELECT a.address_id, a.line1, a.city, a.postal_code, COUNT(s.student_id) FROM Addresses a JOIN Students s ON a.address_id = s.address_id GROUP BY a.address_id, a.line1, a.city, a.postal_code ORDER BY SELECT a.address_id, a.line1, a.city, a.postal_code, COUNT(s.student_id) DESC LIMIT 1;
SELECT A.address_id, A.line1, A.line2 FROM Addresses AS A JOIN Students AS S ON A.address_id = S.address_id GROUP BY A.address_id, A.line1, A.line2 ORDER BY COUNT(S.student_id) DESC LIMIT 1;
SELECT AVG(transcript_date) FROM Transcripts;
SELECT AVG(transcript_date) FROM Transcripts;
SELECT transcript_date, other_details FROM Transcripts WHERE transcript_id = 5;
SELECT MIN(transcript_date) , transcript_id, other_details FROM Transcripts WHERE transcript_date IS NOT NULL;
SELECT;
SELECT COUNT(*) FROM Transcripts;
SELECT MAX(transcript_date) FROM Transcripts;
SELECT MAX(transcript_date) FROM Transcripts;
SELECT student_course_id, COUNT(DISTINCT transcript_id) FROM Transcript_Contents GROUP BY student_course_id;
SELECT student_course_id, COUNT(*) FROM Transcript_Contents GROUP BY student_course_id ORDER BY COUNT(*) DESC LIMIT 1;
SELECT c.Model, cd.MPG FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId ORDER BY CAST(cd.MPG AS FLOAT) DESC LIMIT 1;
SELECT AVG(CAST(cd.Horsepower AS INTEGER)) AS AvgHorsepower FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId WHERE cd.Year < 1980;
SELECT AVG(cars_data.Horsepower) AS AvgHorsepower FROM cars_data JOIN car_names ON cars_data.Id = car_names.MakeId WHERE cars_data.Year < 1980;
SELECT AVG(cd.Edispl) AS AvgEdispl FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId JOIN model_list ml ON cn.Model = ml.Model WHERE ml.Model = 'Volvo';
SELECT AVG(cd.Edispl) AS AverageEdispl FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId JOIN model_list ml ON cn.Model = ml.Model JOIN car_makers cm ON ml.Maker = cm.Id WHERE cm.Maker = 'Volvo';
SELECT Cylinders, MAX(Accelerate) AS MaxAcceleration FROM cars_data GROUP BY Cylinders;
SELECT Cylinders, MAX(Accelerate) AS MaxAcceleration FROM cars_data GROUP BY Cylinders;
SELECT ml.Model, COUNT(cn.Make) AS MakeCount FROM car_names cn JOIN model_list ml ON cn.Model = ml.Model GROUP BY ml.Model ORDER BY MakeCount DESC, ml.Model ASC;
SELECT Model, COUNT(DISTINCT Maker) AS VersionCount FROM model_list GROUP BY Model ORDER BY VersionCount DESC LIMIT 1;
SELECT COUNT(*) AS NumberOfCarsWithMoreThanFourCylinders FROM cars_data WHERE Cylinders > 4;
SELECT COUNT(*) AS NumberOfCarsWithMoreThanFourCylinders FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId WHERE cd.Cylinders > 4;
SELECT COUNT(*) AS NumberOfCars FROM car_names cn JOIN cars_data cd ON cn.MakeId = cd.Id WHERE cn.Year = 1980;
SELECT COUNT(*) AS NumberOfCarsMadeIn1980 FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId WHERE cd.Year = 1980;
-- Step 1: Find the Id of American Motor Company from car_makers table SELECT Id FROM car_makers WHERE FullName = 'American Motor Company'; -- Let's assume the above query returns a single row with Id = X (this is hypothetical; you need to run it in your database) -- Step 2: Find all models produced by American Motor Company using the found Id SELECT COUNT(*) FROM model_list WHERE Maker = X; -- Replace X with the actual Id returned from step 1
SELECT COUNT(*) AS NumberOfModels FROM model_list ml JOIN car_makers cm ON ml.Maker = cm.Id WHERE cm.FullName = 'American Motor Company';
SELECT cm."FullName", cm."Id" FROM "car_makers" AS cm JOIN "model_list" AS ml ON cm."Id" = ml."Maker" GROUP BY cm."Id" HAVING COUNT(ml."Model") > 3;
SELECT cm.Maker, cm.Id FROM car_makers cm JOIN model_list ml ON cm.Id = ml.Maker GROUP BY cm.Maker, cm.Id HAVING COUNT(ml.Model) > 3;
SELECT DISTINCT ml.Model FROM car_makers cm JOIN model_list ml ON cm.Id = ml.Maker JOIN cars_data cd ON ml.ModelId = cd.Id WHERE cm.FullName = 'General Motors' OR cd.Weight > 3500;
-- Step 1: Find Id of General Motors in car_makers SELECT Id FROM car_makers WHERE Maker = 'General Motors'; -- Assuming the above query returns one or more IDs, let's say it returned ids 1 and 2 for simplicity. -- Step 2: Get models made by General Motors SELECT ml.Model FROM model_list ml JOIN car_makers cm ON ml.Maker = cm.Id WHERE cm.Id IN (1, 2); -- Step 3: Find cars weighed more than 3500 SELECT cn.Model FROM cars_data cd JOIN car_names cn ON cd."Id" = cn."MakeId" WHERE cd."Weight" > 3500; -- Assuming the above query returns models 'model1', 'model2', etc. -- Step 4: Get unique models from these heavy cars SELECT DISTINCT cn.Model FROM car_names cn JOIN (SELECT "Id", "MakeId" FROM cars_data WHERE "Weight" > 3500) cd ON cn."MakeId" = cd."Id"; -- Step 5: Combine results of General Motors models and heavy car models (SELECT ml.Model FROM model_list ml JOIN car_makers cm ON ml.Maker = cm.Id WHERE cm.Id IN (1, 2)) UNION (SELECT DISTINCT cn.Model FROM car_names cn JOIN (SELECT "Id", "MakeId" FROM cars_data WHERE "Weight" > 3500) cd ON cn."MakeId" = cd."Id");
SELECT DISTINCT cd.Year FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId WHERE cd.Weight BETWEEN 3000 AND 4000;
SELECT DISTINCT c.Year FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId WHERE cd.Weight < 4000 OR cd.Weight > 3000;
SELECT c.Horsepower FROM cars_data c JOIN car_names cn ON c.Id = cn.MakeId ORDER BY c.Accelerate DESC LIMIT 1;
SELECT c.Horsepower FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId ORDER BY cd.Accelerate DESC LIMIT 1;
SELECT cd.Cylinders FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId WHERE cn.Make = 'Volvo' ORDER BY cd.Accelerate ASC LIMIT 1;
-- Step 1: Get the ModelId for Volvo models from car_names WITH volvo_models AS ( SELECT MakeId, Model FROM car_names WHERE Maker = (SELECT Id FROM car_makers WHERE Maker = 'Volvo') ), -- Step 2: Join with cars_data to get acceleration and cylinder data volvo_accelerate_cylinders AS ( SELECT cm.Cylinders, ccd.Year, ccd.Accelerate FROM volvo_models vm JOIN cars_data ccd ON vm.MakeId = ccd.Id ), -- Step 3: Find the model with the least acceleration min_accelerate_volvo AS ( SELECT MIN(Accelerate) AS MinAccelerate FROM volvo_accelerate_cylinders ), -- Step 4: Retrieve the number of cylinders for the model with the least acceleration result AS ( SELECT Cylinders FROM volvo_accelerate_cylinders WHERE Accelerate = (SELECT MinAccelerate FROM min_accelerate_volvo) ) SELECT Cylinders FROM result;
SELECT COUNT(*) AS NumberOfCars FROM cars_data WHERE Accelerate > ( SELECT MAX(CAST(Horsepower AS REAL)) -- Assuming Horsepower is stored as TEXT and needs conversion to REAL FROM cars_data );
SELECT COUNT(*) AS NumberOfCarsWithGreaterAcceleration FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId WHERE cd.Accelerate > ( SELECT Accelerate FROM cars_data JOIN car_names ON cars_data.Id = car_names.MakeId ORDER BY CAST(car_names.Horsepower AS INTEGER) DESC LIMIT 1 );
SELECT COUNT(DISTINCT c.CountryName) AS NumberOfCountriesWithMoreThanTwoCarMakers FROM countries c JOIN car_makers cm ON c.CountryId = cm.Country GROUP BY c.CountryId HAVING COUNT(cm.Id) > 2;
SELECT COUNT(DISTINCT c.CountryId) AS NumberOfCountriesWithMoreThanTwoMakers FROM countries c JOIN car_makers cm ON c.CountryId = cm.Country GROUP BY c.CountryId HAVING COUNT(cm.Id) > 2;
SELECT COUNT(*) AS NumberOfCars FROM cars_data WHERE Cylinders > 6;
SELECT COUNT(*) AS NumberOfCarsWithMoreThanSixCylinders FROM cars_data WHERE Cylinders > 6;
SELECT cn.Make, cd.Horsepower FROM car_names cn JOIN cars_data cd ON cn.MakeId = cd.Id WHERE cd.Cylinders = 4 ORDER BY CAST(cd.Horsepower AS INTEGER) DESC LIMIT 1;
SELECT cn.Model, cd.Horsepower FROM car_names cn JOIN cars_data cd ON cn.MakeId = cd.Id WHERE cd.Cylinders = 4 ORDER BY cd.Horsepower DESC LIMIT 1;
SELECT cn.MakeId, cn.Make FROM car_names cn JOIN cars_data cd ON cn.MakeId = cd.Id WHERE cd.Horsepower > (SELECT MIN(CAST(cd2.Horsepower AS INTEGER)) FROM cars_data cd2) AND cd.Cylinders <= 3;
-- Assuming 'minimum horsepower' refers to a specific value not stored, we look for cars with less than 4 cylinders. SELECT cn.MakeId, cn.Make FROM car_names cn JOIN cars_data cd ON cn.Model = cd.Id -- Corrected this line assuming Id in cars_data should reference MakeId from car_names WHERE cd.Cylinders < 4;
SELECT MAX(cd.MPG) AS MaxMPG FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId WHERE cd.Cylinders = 8 OR cd.Year < 1980;
SELECT MAX(cd.MPG) AS MaxMPG FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId WHERE cd.Cylinders = 8 OR cd.Year < 1980;
SELECT ml.Model FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId JOIN model_list ml ON cn.Model = ml.Model WHERE cd.Weight < 3500 AND NOT EXISTS ( SELECT 1 FROM car_makers cm WHERE cm.Maker = ml.Maker AND cm.FullName = 'Ford Motor Company' )
SELECT DISTINCT cnc.Model FROM cars_data cd JOIN car_names cnc ON cd.Id = cnc.MakeId LEFT JOIN car_makers cm ON cnc.Model = cm.Maker WHERE cd.Weight < 3500 AND cm.Maker <> 'Ford';
SELECT DISTINCT c.CountryName FROM countries c LEFT JOIN car_makers cm ON c.CountryId = cm.Country WHERE cm.Country IS NULL;
SELECT DISTINCT countries.CountryName FROM countries LEFT JOIN car_makers ON countries.CountryId = car_makers.Country WHERE car_makers.Country IS NULL;
SELECT cm.Id, cm.Maker FROM car_makers cm JOIN model_list ml ON cm.Id = ml.Maker GROUP BY cm.Id HAVING COUNT(DISTINCT ml.Model) >= 2 AND COUNT(cm.Id) > 3;
SELECT cm.Id, cm.Maker FROM car_makers cm JOIN model_list ml ON cm.Id = ml.Maker GROUP BY cm.Id, cm.Maker HAVING COUNT(ml.Model) >= 2 AND COUNT(cm.Id) > 3;
SELECT cm.Country AS CountryId FROM car_makers cm JOIN countries c ON cm.Country = c.CountryId WHERE cm.Maker = 'fiat';
SELECT DISTINCT c.CountryId, c.CountryName FROM countries c JOIN car_makers cm ON c.CountryId = cm.Country WHERE cm.Maker IN ( SELECT MakeId FROM car_names WHERE Model = 'fiat' ) OR c.CountryId IN ( SELECT Country FROM car_makers GROUP BY Country HAVING COUNT(*) > 3 );
SELECT Country FROM airlines WHERE Airline = 'JetBlue Airways';
SELECT Country FROM airlines WHERE Abbreviation = 'JetBlue';
SELECT Abbreviation FROM airlines WHERE Airline = 'JetBlue Airways';
SELECT Abbreviation FROM airlines WHERE Airline = 'JetBlue Airways';
SELECT Airline, Abbreviation FROM airlines WHERE Country = 'USA';
SELECT DISTINCT a.Airline, a.Abbreviation FROM airlines a JOIN airports ap ON a.Country = ap.Country WHERE ap.Country = 'USA';
SELECT AirportCode, AirportName FROM airports WHERE City = 'Anthony';
SELECT AirportCode, AirportName FROM airports WHERE City = 'Anthony';
SELECT COUNT(*) AS NumberOfAirlines FROM airlines;
SELECT COUNT(*) AS TotalAirlines FROM airlines;
SELECT COUNT(*) AS NumberOfAirports FROM airports;
SELECT COUNT(*) AS NumberOfAirports FROM airports;
SELECT COUNT(*) AS NumberOfFlights FROM flights;
SELECT COUNT(*) AS NumberOfFlights FROM flights;
SELECT * FROM airlines WHERE Abbreviation = 'UAL';
SELECT Airline FROM airlines WHERE Abbreviation = 'UAL';
SELECT COUNT(*) AS NumberOfAirlinesFromUSA FROM airlines WHERE Country = 'USA';
SELECT COUNT(DISTINCT Airline) AS NumberOfAirlinesInUSA FROM airlines WHERE Country = 'USA';
SELECT City, Country FROM airports WHERE AirportName = 'Alton';
SELECT City, Country FROM airports WHERE AirportName = 'SomeAirport';
